Message,Event ID,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
Installation Successful: Windows successfully installed the following update: 9NBLGGH4QGHW-Microsoft.MicrosoftStickyNotes,19,1,,4,1,13,-9223372036854775784,2301,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,15112,Edralyn,S-1-5-18,16/04/2024 12:15:06 pm,8521afae-8e29-0004-33ce-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2300,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6768,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,16/04/2024 12:15:05 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NBLGGH4QGHW-Microsoft.MicrosoftStickyNotes,43,1,,4,1,13,-9223372036854767608,2299,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,15112,Edralyn,S-1-5-18,16/04/2024 12:15:04 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftStickyNotes_6.0.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,16,0,,4,0,0,-9223372036854775808,2298,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6768,Edralyn,S-1-5-18,16/04/2024 12:15:03 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9N00JJ7S3L39-Microsoft.UI.Xaml.2.0,19,1,,4,1,13,-9223372036854775784,2297,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:57 pm,8521afae-8e29-0002-e027-2485298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2296,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6772,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,16/04/2024 12:14:56 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9N00JJ7S3L39-Microsoft.UI.Xaml.2.0,43,1,,4,1,13,-9223372036854767608,2295,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:56 pm,8521afae-8e29-0006-877d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NBLGGH5FV99-Microsoft.MSPaint,19,1,,4,1,13,-9223372036854775784,2294,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:56 pm,8521afae-8e29-0006-877d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NBLGGH5FV99-Microsoft.MSPaint,43,1,,4,1,13,-9223372036854767608,2293,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:55 pm,8521afae-8e29-0006-807d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9N00JJ7S3L39-Microsoft.UI.Xaml.2.0,19,1,,4,1,13,-9223372036854775784,2292,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:55 pm,8521afae-8e29-0006-807d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9N00JJ7S3L39-Microsoft.UI.Xaml.2.0,43,1,,4,1,13,-9223372036854767608,2291,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:54 pm,8521afae-8e29-0003-9128-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9N00JJ7S3L39-Microsoft.UI.Xaml.2.0,19,1,,4,1,13,-9223372036854775784,2290,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:54 pm,8521afae-8e29-0003-9128-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9N00JJ7S3L39-Microsoft.UI.Xaml.2.0,43,1,,4,1,13,-9223372036854767608,2289,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,5684,Edralyn,S-1-5-18,16/04/2024 12:14:54 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2288,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:54 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2287,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:54 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MSPaint_6.2402.12017.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,16,0,,4,0,0,-9223372036854775808,2286,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6772,Edralyn,S-1-5-18,16/04/2024 12:14:51 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9WZDNCRFJBD8-Microsoft.XboxApp,19,1,,4,1,13,-9223372036854775784,2285,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:48 pm,8521afae-8e29-0002-c927-2485298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.XboxApp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2284,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6768,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,16/04/2024 12:14:47 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9WZDNCRFJBD8-Microsoft.XboxApp,43,1,,4,1,13,-9223372036854767608,2283,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:46 pm,8521afae-8e29-0000-e29c-2885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NZM7B1BB5TR-Microsoft.NET.Native.Framework.1.7,19,1,,4,1,13,-9223372036854775784,2282,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:46 pm,8521afae-8e29-0000-e29c-2885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NZM7B1BB5TR-Microsoft.NET.Native.Framework.1.7,43,1,,4,1,13,-9223372036854767608,2281,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:46 pm,8521afae-8e29-0001-ef11-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9MTW6RN84LVM-Microsoft.NET.Native.Runtime.1.7,19,1,,4,1,13,-9223372036854775784,2280,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:46 pm,8521afae-8e29-0001-ef11-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The start type of the Windows Modules Installer service was changed from auto start to demand start.,7040,0,16384.0,4,0,0,-9187343239835811840,2279,Service Control Manager,555908d1-a6d7-4695-8e1e-26931d2012f4,System,940,5084,Edralyn,S-1-5-18,16/04/2024 12:14:46 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9MTW6RN84LVM-Microsoft.NET.Native.Runtime.1.7,43,1,,4,1,13,-9223372036854767608,2278,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:45 pm,8521afae-8e29-0006-547d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9MTW6RN84LVM-Microsoft.NET.Native.Runtime.1.7,19,1,,4,1,13,-9223372036854775784,2277,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:45 pm,8521afae-8e29-0006-547d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2276,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:45 pm,8521afae-8e29-0006-547d-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9MTW6RN84LVM-Microsoft.NET.Native.Runtime.1.7,43,1,,4,1,13,-9223372036854767608,2275,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:45 pm,8521afae-8e29-0002-c427-2485298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NZM7B1BB5TR-Microsoft.NET.Native.Framework.1.7,19,1,,4,1,13,-9223372036854775784,2274,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:45 pm,8521afae-8e29-0002-c427-2485298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NZM7B1BB5TR-Microsoft.NET.Native.Framework.1.7,43,1,,4,1,13,-9223372036854767608,2273,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,2364,Edralyn,S-1-5-18,16/04/2024 12:14:44 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9WZDNCRDTBVB-MICROSOFT.WINDOWSMAPS,19,1,,4,1,13,-9223372036854775784,2272,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,15424,Edralyn,S-1-5-18,16/04/2024 12:14:44 pm,8521afae-8e29-0009-fc2e-2885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.WindowsMaps_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2271,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6768,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,16/04/2024 12:14:42 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9WZDNCRDTBVB-MICROSOFT.WINDOWSMAPS,43,1,,4,1,13,-9223372036854767608,2270,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,15424,Edralyn,S-1-5-18,16/04/2024 12:14:42 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxApp_48.104.4001.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,16,0,,4,0,0,-9223372036854775808,2269,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6768,Edralyn,S-1-5-18,16/04/2024 12:14:41 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2268,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:41 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2267,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:41 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2266,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:41 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsMaps_11.2402.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,16,0,,4,0,0,-9223372036854775808,2265,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6772,Edralyn,S-1-5-18,16/04/2024 12:14:39 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone.,20,1,,2,1,13,-9223372036854775768,2264,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,9468,Edralyn,S-1-5-18,16/04/2024 12:14:32 pm,8521afae-8e29-0004-d7cd-2285298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NMPJ99VJBWV-Microsoft.YourPhone,43,1,,4,1,13,-9223372036854767608,2263,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,9468,Edralyn,S-1-5-18,16/04/2024 12:14:31 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The start type of the Windows Modules Installer service was changed from demand start to auto start.,7040,0,16384.0,4,0,0,-9187343239835811840,2262,Service Control Manager,555908d1-a6d7-4695-8e1e-26931d2012f4,System,940,5084,Edralyn,S-1-5-18,16/04/2024 12:14:31 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.24032.123.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,16,0,,4,0,0,-9223372036854775808,2261,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6692,Edralyn,S-1-5-18,16/04/2024 12:14:30 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2260,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:30 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2259,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:30 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2258,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:26 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2257,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:26 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2256,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:26 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2255,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:22 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2254,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:22 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2253,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,14928,3276,Edralyn,S-1-5-18,16/04/2024 12:14:22 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
