"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.","158","0",,"4","0","0","-9223372036854775808","202","Microsoft-Windows-Time-Service","06edcfeb-0fd0-4e53-acca-a6f8bbf81bcb","System","1808","1848","DESKTOP-APSR4A8","S-1-5-19","12/06/2024 4:49:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
","16983","0",,"4","0","0","-9223372036854775808","201","Microsoft-Windows-Directory-Services-SAM","0d4fdc09-8c27-494a-bda0-505e4fd8adae","System","832","836","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:31 am","d887d23e-bc40-0008-acd2-87d840bcda01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
","16977","0",,"4","0","0","-9223372036854775808","200","Microsoft-Windows-Directory-Services-SAM","0d4fdc09-8c27-494a-bda0-505e4fd8adae","System","832","836","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:31 am","d887d23e-bc40-0008-acd2-87d840bcda01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651.","16962","0",,"4","0","0","-9223372036854775808","199","Microsoft-Windows-Directory-Services-SAM","0d4fdc09-8c27-494a-bda0-505e4fd8adae","System","832","836","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:31 am","d887d23e-bc40-0008-acd2-87d840bcda01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Credential Guard configuration: 0x0, 0","14","0",,"4","0","0","4611686018427387904","198","Microsoft-Windows-Wininit","206f6dea-d3c5-4d10-bc72-989f03c8b84b","System","732","736","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:31 am","d887d23e-bc40-0003-47d2-87d840bcda01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The local adapter does not support an important Low Energy controller state to support peripheral mode.  The minimum required supported state mask is 0x2491f7fffff, got 0x1fffffff.  Low Energy peripheral role functionality will not be available.","34","0","32773","3","0","0","36028797018963968","197","BTHUSB",,"System","4","344","DESKTOP-APSR4A8",,"12/06/2024 4:49:30 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup.","18","0","16389","4","0","0","36028797018963968","196","BTHUSB",,"System","4","344","DESKTOP-APSR4A8",,"12/06/2024 4:49:30 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The time zone information was refreshed with exit reason 0. Current time zone bias is 420.","24","0",,"4","11","0","-9223372036854775792","195","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","148","576","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:29 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Volume \\?\Volume{f13779ab-55e7-46a4-af16-7e2c47563955} (\Device\HarddiskVolume4) is healthy.  No action is needed.","98","0",,"4","0","0","-9223372036854775806","194","Microsoft-Windows-Ntfs","3ff37a1c-a68d-4d6e-8c9b-f79e8b16c482","System","4","424","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 11 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","193","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 10 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","192","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 9 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","191","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 8 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","190","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","189","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","188","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","187","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","186","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","185","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","184","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","183","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","182","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","344","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Volume D: (\Device\HarddiskVolume5) is healthy.  No action is needed.","98","0",,"4","0","0","-9223372036854775806","181","Microsoft-Windows-Ntfs","3ff37a1c-a68d-4d6e-8c9b-f79e8b16c482","System","4","304","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Connectivity state in standby: Disconnected, Reason: NIC compliance","172","0",,"4","203","0","-9223372036854774780","180","Microsoft-Windows-Kernel-Power","331c3b3a-2005-44c2-ac5e-77220c37d6b4","System","4","336","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:27 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'npsvctrig' (10.0, ?2025?-?01?-?05T19:41:12.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","179","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:27 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'FileCrypt' (10.0, ?2002?-?03?-?01T04:12:42.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","178","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:27 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.","98","0",,"4","0","0","-9223372036854775806","177","Microsoft-Windows-Ntfs","3ff37a1c-a68d-4d6e-8c9b-f79e8b16c482","System","4","336","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:27 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'WdFilter' (10.0, ?2066?-?04?-?08T21:52:09.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","176","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:26 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'Wof' (10.0, ?2090?-?03?-?16T11:56:17.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","175","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:26 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'FileInfo' (10.0, ?2062?-?12?-?22T22:21:06.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","174","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:26 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The iommu fault reporting has been initialized.","16","0",,"4","0","0","-9223372036854775808","173","Microsoft-Windows-HAL","63d1e632-95cc-4443-9312-af927761d52a","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0","20","0",,"4","6","0","-9223372036854775792","172","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The firmware reported boot metrics.","30","0",,"4","21","0","-9223372036854775808","171","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The boot type was 0x0.","27","1",,"4","33","0","-9223372036854775808","170","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The boot menu policy was 0x1.","25","0",,"4","32","0","-9223372036854775808","169","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"EFI time zone bias: 2047. Daylight flags: 0","238","0",,"4","101","0","-9223372036854775808","168","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The last shutdown's success status was true. The last boot's success status was true.","20","1",,"4","31","0","-9223372036854775808","167","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The bootmgr spent 0 ms waiting for user input.","32","0",,"4","58","0","-9223372036854775808","166","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A one-time boot sequence was used during this boot.","26","0",,"4","0","0","-9223363240761753600","165","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Virtualization-based security (policies: 0) is disabled.","153","0",,"4","62","0","-9223372036854775808","164","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system uptime is 28 seconds.","6013","0","32768","4","0","0","36028797018963968","163","EventLog",,"System","0","0","DESKTOP-APSR4A8",,"12/06/2024 4:49:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Event log service was started.","6005","0","32768","4","0","0","36028797018963968","162","EventLog",,"System","0","0","DESKTOP-APSR4A8",,"12/06/2024 4:49:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Microsoft (R) Windows (R) 10.00. 19045  Multiprocessor Free.","6009","0","32768","4","0","0","36028797018963968","161","EventLog",,"System","0","0","DESKTOP-APSR4A8",,"12/06/2024 4:49:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The NetBIOS name and DNS host name of this machine have been changed from WIN-BI5UHDPR2SO to DESKTOP-APSR4A8.","6011","0","32768","4","0","0","36028797018963968","160","EventLog",,"System","0","0","DESKTOP-APSR4A8",,"12/06/2024 4:49:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The operating system started at system time ?2024?-?06?-?11T20:49:25.500000000Z.","12","0",,"4","1","0","-9223372036854775680","159","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","4","8","DESKTOP-APSR4A8","S-1-5-18","12/06/2024 4:49:25 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCamera_2024.2404.4.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","158","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:48:33 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCalculator_11.2403.6.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","157","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:48:33 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
